t,acc
72.62,-8.38E-01
72.63,-1.26E+00
72.64,-5.69E+00
72.65,-5.02E+00
72.66,-4.39E-01
72.67,-2.30E+00
72.68,-5.76E+00
72.69,-1.12E+01
72.7,-1.62E+01
72.71,-1.79E+01
72.72,-1.62E+01
72.73,-1.19E+01
72.74,-1.05E+01
72.75,-1.12E+01
72.76,-1.23E+01
72.77,-8.67E+00
72.78,-2.75E+00
72.79,-6.99E-01
72.8,8.48E-01
72.81,2.29E+00
72.82,4.96E+00
72.83,4.71E+00
72.84,2.25E+00
72.85,3.04E+00
72.86,4.07E+00
72.87,4.36E+00
72.88,2.73E+00
72.89,-3.85E-01
72.9,-2.65E+00
72.91,-2.37E+00
72.92,-2.73E+00
72.93,-6.14E+00
72.94,-7.25E+00
72.95,-5.75E+00
72.96,-2.98E+00
72.97,7.64E-01
72.98,3.16E+00
72.99,5.08E+00
73,8.94E+00
73.01,1.08E+01
73.02,8.71E+00
73.03,7.85E+00
73.04,6.27E+00
73.05,5.20E+00
73.06,3.60E+00
73.07,-3.26E+00
73.08,-3.79E+00
73.09,1.84E+00
73.1,4.17E+00
73.11,6.74E+00
73.12,8.41E+00
73.13,1.03E+01
73.14,1.11E+01
73.15,7.60E+00
73.16,3.58E+00
73.17,-2.03E+00
73.18,-2.35E+00
73.19,7.06E-01
73.2,-3.91E+00
73.21,-1.02E+01
73.22,-1.35E+01
73.23,-1.62E+01
73.24,-1.73E+01
73.25,-1.51E+01
73.26,-1.24E+01
73.27,-6.07E+00
73.28,4.02E+00
73.29,8.21E+00
73.3,8.14E+00
73.31,6.81E+00
73.32,7.02E+00
73.33,9.60E+00
73.34,7.99E+00
73.35,3.12E+00
73.36,-5.49E+00
73.37,-1.57E+01
73.38,-2.08E+01
73.39,-2.41E+01
73.4,-2.52E+01
73.41,-2.02E+01
73.42,-1.22E+01
73.43,-2.72E+00
73.44,5.31E+00
73.45,9.55E+00
73.46,9.33E+00
73.47,6.87E+00
73.48,7.43E+00
73.49,8.62E+00
73.5,1.05E+01
73.51,9.50E+00
73.52,-7.92E-01
73.53,-9.56E+00
73.54,-1.06E+01
73.55,-9.32E+00
73.56,-4.78E+00
73.57,2.19E+00
73.58,5.30E+00
73.59,6.34E+00
73.6,6.08E+00
73.61,1.03E+00
73.62,-3.57E+00
73.63,-6.01E+00
73.64,-8.00E+00
73.65,-8.93E+00
73.66,-1.11E+01
73.67,-1.53E+01
73.68,-1.72E+01
73.69,-1.41E+01
73.7,-7.84E+00
73.71,1.25E+00
73.72,5.66E+00
73.73,3.77E+00
73.74,2.99E+00
73.75,-1.56E-01
73.76,-2.03E+00
73.77,-3.58E+00
73.78,-7.90E+00
73.79,-9.48E+00
73.8,-1.17E+01
73.81,-8.68E+00
73.82,-1.70E+00
73.83,1.93E-01
73.84,2.57E+00
73.85,5.95E+00
73.86,1.02E+01
73.87,1.13E+01
73.88,5.10E+00
73.89,-2.05E+00
73.9,-8.60E+00
73.91,-9.58E+00
73.92,-8.87E+00
73.93,-1.05E+01
73.94,-4.29E+00
73.95,3.91E+00
73.96,1.05E+01
73.97,1.77E+01
73.98,1.99E+01
73.99,2.29E+01
74,2.53E+01
74.01,1.90E+01
74.02,1.21E+01
74.03,9.46E+00
74.04,5.96E+00
74.05,-1.34E+00
74.06,-1.37E+01
74.07,-2.35E+01
74.08,-2.65E+01
74.09,-2.76E+01
74.1,-2.38E+01
74.11,-1.67E+01
74.12,-8.57E+00
74.13,1.21E+00
74.14,7.89E+00
74.15,1.53E+01
74.16,2.20E+01
74.17,2.19E+01
74.18,1.86E+01
74.19,1.39E+01
74.2,9.09E+00
74.21,4.43E+00
74.22,-3.06E+00
74.23,-1.30E+01
74.24,-1.83E+01
74.25,-1.87E+01
74.26,-1.79E+01
74.27,-1.21E+01
74.28,-5.30E+00
74.29,-1.49E+00
74.3,2.65E+00
74.31,4.13E+00
74.32,1.39E+00
74.33,-1.75E+00
74.34,-6.98E+00
74.35,-1.34E+01
74.36,-1.68E+01
74.37,-1.81E+01
74.38,-1.58E+01
74.39,-9.59E+00
74.4,-3.54E+00
74.41,3.47E+00
74.42,1.28E+01
74.43,1.92E+01
74.44,2.35E+01
74.45,2.65E+01
74.46,2.47E+01
74.47,1.99E+01
74.48,1.29E+01
74.49,7.87E+00
74.5,4.60E+00
74.51,1.78E-01
74.52,-1.22E+00
74.53,-2.58E+00
74.54,-5.17E+00
74.55,-5.45E+00
74.56,-6.68E+00
74.57,-7.40E+00
74.58,-3.26E+00
74.59,1.97E+00
74.6,6.41E+00
74.61,8.37E+00
74.62,7.20E+00
74.63,3.19E+00
74.64,-4.09E+00
74.65,-8.36E+00
74.66,-9.41E+00
74.67,-7.16E+00
74.68,-3.36E+00
74.69,-3.16E+00
74.7,-1.98E+00
74.71,1.67E-01
74.72,1.70E+00
74.73,2.80E+00
74.74,2.97E+00
74.75,5.09E+00
74.76,7.60E+00
74.77,8.55E+00
74.78,6.96E+00
74.79,1.31E+00
74.8,-5.75E+00
74.81,-1.01E+01
74.82,-1.15E+01
74.83,-1.35E+01
74.84,-1.43E+01
74.85,-9.03E+00
74.86,8.44E-01
74.87,7.83E+00
74.88,1.03E+01
74.89,1.38E+01
74.9,1.72E+01
74.91,1.79E+01
74.92,1.58E+01
74.93,1.29E+01
74.94,1.30E+01
74.95,1.16E+01
74.96,7.75E+00
74.97,4.54E+00
74.98,-1.11E+00
74.99,-4.74E+00
75,-6.66E+00
75.01,-9.03E+00
75.02,-6.58E+00
75.03,-2.21E+00
75.04,2.68E+00
75.05,8.22E+00
75.06,9.52E+00
75.07,6.74E+00
75.08,7.57E-01
75.09,-5.05E+00
75.1,-6.82E+00
75.11,-9.81E+00
75.12,-1.44E+01
75.13,-1.51E+01
75.14,-1.46E+01
75.15,-1.39E+01
75.16,-1.07E+01
75.17,-6.49E+00
75.18,-2.79E+00
75.19,-1.22E-01
75.2,1.13E+00
75.21,1.22E+00
75.22,4.01E-01
75.23,-6.25E-01
75.24,-1.43E+00
75.25,4.70E-01
75.26,4.20E+00
75.27,5.93E+00
75.28,8.57E+00
75.29,1.19E+01
75.3,1.45E+01
75.31,1.75E+01
75.32,1.90E+01
75.33,1.86E+01
75.34,1.50E+01
75.35,1.02E+01
75.36,8.96E+00
75.37,8.10E+00
75.38,3.86E+00
75.39,-2.12E+00
75.4,-8.42E+00
75.41,-1.42E+01
75.42,-1.64E+01
75.43,-1.37E+01
75.44,-8.48E+00
75.45,-4.55E+00
75.46,-4.76E+00
75.47,-5.84E+00
75.48,-1.84E+00
75.49,1.99E+00
75.5,2.57E+00
75.51,4.87E+00
75.52,6.19E+00
75.53,6.79E+00
75.54,6.02E+00
75.55,2.10E+00
75.56,-2.99E+00
75.57,-8.85E+00
75.58,-1.10E+01
75.59,-1.29E+01
75.6,-1.44E+01
75.61,-1.25E+01
75.62,-1.09E+01
75.63,-6.77E+00
75.64,-1.01E+00
75.65,7.56E+00
75.66,1.60E+01
75.67,1.75E+01
75.68,1.78E+01
75.69,1.55E+01
75.7,9.40E+00
75.71,3.90E+00
75.72,-1.35E+00
75.73,-3.92E+00
75.74,-5.90E+00
75.75,-9.45E+00
75.76,-9.76E+00
75.77,-4.05E+00
75.78,5.88E+00
75.79,1.39E+01
75.8,1.76E+01
75.81,2.11E+01
75.82,2.27E+01
75.83,1.80E+01
75.84,1.02E+01
75.85,2.04E+00
75.86,-4.27E+00
75.87,-7.38E+00
75.88,-1.09E+01
75.89,-1.38E+01
75.9,-1.48E+01
75.91,-1.49E+01
75.92,-1.21E+01
75.93,-7.38E+00
75.94,-4.03E+00
75.95,-5.32E-01
75.96,5.58E+00
75.97,8.48E+00
75.98,6.37E+00
75.99,3.72E+00
76,2.80E+00
76.01,3.38E+00
76.02,4.50E+00
76.03,5.41E+00
76.04,4.38E+00
76.05,4.96E+00
76.06,6.92E+00
76.07,6.78E+00
76.08,7.25E+00
76.09,8.04E+00
76.1,7.21E+00
76.11,5.51E+00
76.12,-2.96E-02
76.13,-7.48E+00
76.14,-1.05E+01
76.15,-1.45E+01
76.16,-1.77E+01
76.17,-1.55E+01
76.18,-1.29E+01
76.19,-8.80E+00
76.2,-2.91E+00
76.21,-2.94E-01
76.22,1.38E+00
76.23,5.71E+00
76.24,8.62E+00
76.25,1.05E+01
76.26,1.35E+01
76.27,1.63E+01
76.28,1.76E+01
76.29,1.40E+01
76.3,7.85E+00
76.31,7.67E-01
76.32,-4.55E+00
76.33,-8.47E+00
76.34,-1.40E+01
76.35,-1.26E+01
76.36,-6.78E+00
76.37,-9.05E-01
76.38,7.53E+00
76.39,1.13E+01
76.4,1.12E+01
76.41,8.07E+00
76.42,-9.60E-02
76.43,-5.94E+00
76.44,-9.25E+00
76.45,-1.24E+01
76.46,-1.31E+01
76.47,-1.34E+01
76.48,-1.45E+01
76.49,-1.40E+01
76.5,-1.07E+01
76.51,-6.62E+00
76.52,-1.20E+00
76.53,6.15E+00
76.54,1.07E+01
76.55,1.13E+01
76.56,1.05E+01
76.57,8.58E+00
76.58,3.57E+00
76.59,-1.47E+00
76.6,-4.26E+00
76.61,-5.37E+00
76.62,-2.96E+00
76.63,-2.91E+00
76.64,-7.34E+00
76.65,-1.39E+01
76.66,-1.93E+01
76.67,-2.01E+01
76.68,-2.13E+01
76.69,-1.78E+01
76.7,-7.12E+00
76.71,6.98E-01
76.72,4.56E+00
76.73,5.24E+00
76.74,2.42E+00
76.75,1.20E+00
76.76,3.51E+00
76.77,6.60E+00
76.78,8.28E+00
76.79,1.04E+01
76.8,1.10E+01
76.81,8.19E+00
76.82,6.30E+00
76.83,4.93E+00
76.84,1.87E+00
76.85,-3.08E-01
76.86,8.02E-01
76.87,2.95E+00
76.88,1.92E+00
76.89,-1.56E+00
76.9,-3.10E+00
76.91,-1.02E+00
76.92,2.67E+00
76.93,4.52E+00
76.94,5.85E-01
76.95,-4.93E+00
76.96,-6.93E+00
76.97,-9.27E+00
76.98,-1.25E+01
76.99,-1.26E+01
77,-8.41E+00
77.01,-2.63E+00
77.02,1.51E+00
77.03,4.23E+00
77.04,7.65E+00
77.05,1.18E+01
77.06,1.30E+01
77.07,1.10E+01
77.08,7.96E+00
77.09,4.41E+00
77.1,3.19E+00
77.11,1.60E+00
77.12,-2.34E+00
77.13,-4.81E+00
77.14,-8.09E+00
77.15,-1.13E+01
77.16,-1.20E+01
77.17,-1.13E+01
77.18,-7.44E+00
77.19,-1.17E+00
77.2,4.89E+00
77.21,8.32E+00
77.22,7.74E+00
77.23,6.66E+00
77.24,7.59E+00
77.25,8.53E+00
77.26,7.42E+00
77.27,5.72E+00
77.28,5.40E+00
77.29,6.38E+00
77.3,8.11E+00
77.31,7.64E+00
77.32,3.00E+00
77.33,-1.32E+00
77.34,-2.11E+00
77.35,-1.10E+00
77.36,-3.25E-01
77.37,8.76E-01
77.38,6.80E+00
77.39,1.44E+01
77.4,1.70E+01
77.41,1.54E+01
77.42,1.21E+01
77.43,1.06E+01
77.44,9.37E+00
77.45,5.48E+00
77.46,1.75E+00
77.47,-2.05E+00
77.48,-6.64E+00
77.49,-1.24E+01
77.5,-1.82E+01
77.51,-2.26E+01
77.52,-2.32E+01
77.53,-1.84E+01
77.54,-1.22E+01
77.55,-7.82E+00
77.56,-6.13E+00
77.57,-1.98E+00
77.58,5.70E+00
77.59,1.02E+01
77.6,1.29E+01
77.61,1.20E+01
77.62,5.59E+00
77.63,-1.13E+00
77.64,-5.76E+00
77.65,-6.59E+00
77.66,-7.15E+00
77.67,-5.61E+00
77.68,1.23E+00
77.69,7.88E+00
77.7,1.34E+01
77.71,1.64E+01
77.72,1.70E+01
77.73,1.44E+01
77.74,8.25E+00
77.75,3.16E+00
77.76,-4.33E+00
77.77,-1.09E+01
77.78,-1.35E+01
77.79,-1.29E+01
77.8,-8.16E+00
77.81,-7.81E+00
77.82,-1.03E+01
77.83,-8.66E+00
77.84,-4.84E+00
77.85,-5.45E-01
77.86,1.91E-01
77.87,-4.35E-01
77.88,2.17E+00
77.89,6.68E+00
77.9,1.18E+01
77.91,1.45E+01
77.92,1.79E+01
77.93,2.00E+01
77.94,1.58E+01
77.95,8.37E+00
77.96,-2.80E+00
77.97,-9.68E+00
77.98,-1.09E+01
77.99,-1.34E+01
78,-1.48E+01
78.01,-1.66E+01
78.02,-1.92E+01
78.03,-1.92E+01
78.04,-1.75E+01
78.05,-1.55E+01
78.06,-1.27E+01
78.07,-1.12E+01
78.08,-1.02E+01
78.09,-7.44E+00
78.1,-3.57E+00
78.11,1.80E+00
78.12,6.30E+00
78.13,1.04E+01
78.14,1.42E+01
78.15,1.50E+01
78.16,1.23E+01
78.17,6.63E+00
78.18,2.24E+00
78.19,5.74E-01
78.2,1.97E+00
78.21,6.44E+00
78.22,7.95E+00
78.23,7.48E+00
78.24,6.58E+00
78.25,3.87E+00
78.26,-1.83E-01
78.27,-7.64E+00
78.28,-1.60E+01
78.29,-2.29E+01
78.3,-2.77E+01
78.31,-2.66E+01
78.32,-1.93E+01
78.33,-1.10E+01
78.34,-5.81E+00
78.35,-2.34E+00
78.36,2.35E+00
78.37,7.94E+00
78.38,1.19E+01
78.39,1.54E+01
78.4,1.68E+01
78.41,1.20E+01
78.42,7.35E+00
78.43,4.80E+00
78.44,1.22E+00
78.45,-1.68E+00
78.46,-6.02E+00
78.47,-8.31E+00
78.48,-6.92E+00
78.49,-7.72E+00
78.5,-1.06E+01
78.51,-1.43E+01
78.52,-1.49E+01
78.53,-1.07E+01
78.54,-7.06E+00
78.55,-4.69E+00
78.56,-1.58E+00
78.57,3.23E+00
78.58,6.74E+00
78.59,3.97E+00
78.6,-1.53E+00
78.61,-9.39E-01
78.62,4.37E+00
78.63,8.06E+00
78.64,8.67E+00
78.65,7.05E+00
78.66,5.66E+00
78.67,4.94E+00
78.68,3.94E+00
78.69,8.88E-01
78.7,-3.45E+00
78.71,-6.92E+00
78.72,-8.27E+00
78.73,-5.59E+00
78.74,-3.78E+00
78.75,-4.32E+00
78.76,-3.92E+00
78.77,-1.98E+00
78.78,1.57E+00
78.79,3.04E+00
78.8,4.47E+00
78.81,6.89E+00
78.82,5.91E+00
78.83,4.15E+00
78.84,1.56E+00
78.85,-2.33E+00
78.86,-4.48E+00
78.87,-4.77E+00
78.88,-3.35E+00
78.89,-2.56E+00
78.9,-2.65E+00
78.91,-2.90E+00
78.92,-3.43E+00
78.93,-3.51E+00
78.94,-3.32E+00
78.95,-2.87E+00
78.96,-4.42E+00
78.97,-6.52E+00
78.98,-7.74E+00
78.99,-8.44E+00
79,-7.91E+00
79.01,-7.11E+00
79.02,-5.08E+00
79.03,-1.76E+00
79.04,2.10E+00
79.05,5.08E+00
79.06,7.50E+00
79.07,9.37E+00
79.08,1.07E+01
79.09,1.30E+01
79.1,1.21E+01
79.11,8.72E+00
79.12,4.75E+00
79.13,4.06E-01
79.14,-3.12E-01
79.15,-9.22E-01
79.16,-2.10E+00
79.17,-1.85E+00
79.18,-4.07E+00
79.19,-7.31E+00
79.2,-8.09E+00
79.21,-3.79E+00
79.22,2.65E+00
79.23,5.00E+00
79.24,5.56E+00
79.25,6.52E+00
79.26,6.60E+00
79.27,5.29E+00
79.28,3.90E+00
79.29,4.27E+00
79.3,4.45E+00
79.31,2.49E+00
79.32,1.73E+00
79.33,2.61E+00
79.34,1.76E+00
79.35,-4.32E-01
79.36,-3.41E+00
79.37,-5.48E+00
79.38,-7.54E+00
79.39,-1.08E+01
79.4,-1.14E+01
79.41,-9.98E+00
79.42,-6.61E+00
79.43,-5.18E-01
79.44,3.27E+00
79.45,4.90E+00
79.46,8.48E+00
79.47,1.09E+01
79.48,1.13E+01
79.49,1.11E+01
79.5,8.84E+00
79.51,5.90E+00
79.52,1.52E+00
79.53,-2.58E+00
79.54,-2.70E+00
79.55,-1.28E+00
79.56,-1.42E+00
79.57,-4.60E+00
79.58,-7.87E+00
79.59,-7.94E+00
79.6,-6.16E+00
79.61,-4.75E+00
79.62,-3.63E+00
79.63,-1.31E+00
79.64,6.12E-01
79.65,8.96E-01
79.66,6.55E-01
79.67,2.64E-01
79.68,1.95E+00
79.69,5.49E+00
79.7,6.85E+00
79.71,6.24E+00
79.72,5.48E+00
79.73,3.24E+00
79.74,-6.06E-01
79.75,-2.24E+00
79.76,-2.10E+00
79.77,-2.26E+00
79.78,1.02E-01
79.79,2.69E+00
79.8,3.79E+00
79.81,3.51E+00
79.82,3.71E-01
79.83,-8.92E-01
79.84,-1.13E+00
79.85,-1.33E+00
79.86,1.64E+00
79.87,4.24E+00
79.88,5.02E+00
79.89,3.45E+00
79.9,1.02E+00
79.91,1.59E+00
79.92,2.62E+00
79.93,2.15E+00
79.94,3.71E+00
79.95,9.89E+00
79.96,1.59E+01
79.97,1.74E+01
79.98,1.59E+01
79.99,1.13E+01
80,5.91E+00
80.01,-2.11E-02
80.02,-7.79E+00
80.03,-1.39E+01
80.04,-1.79E+01
80.05,-1.64E+01
80.06,-9.31E+00
80.07,-1.59E+00
80.08,5.97E+00
80.09,1.05E+01
80.1,1.42E+01
80.11,1.70E+01
80.12,1.32E+01
80.13,8.50E+00
80.14,4.96E+00
80.15,4.39E-01
80.16,-2.61E+00
80.17,-5.61E+00
80.18,-8.46E+00
80.19,-9.56E+00
80.2,-1.18E+01
80.21,-1.30E+01
80.22,-1.15E+01
80.23,-9.93E+00
80.24,-6.73E+00
80.25,-3.88E+00
80.26,-2.34E+00
80.27,4.61E-01
80.28,1.62E+00
80.29,-3.28E-01
80.3,-2.52E+00
80.31,-3.12E+00
80.32,-3.77E+00
80.33,-6.51E+00
80.34,-7.48E+00
80.35,-6.51E+00
80.36,-6.34E+00
80.37,-3.19E+00
80.38,1.87E+00
80.39,6.29E+00
80.4,8.72E+00
80.41,8.20E+00
80.42,8.82E+00
80.43,8.19E+00
80.44,6.27E+00
80.45,4.39E+00
80.46,-6.04E-02
80.47,-2.76E+00
80.48,-3.32E+00
80.49,-1.90E-01
80.5,4.12E+00
80.51,3.46E+00
80.52,4.08E+00
80.53,5.26E+00
80.54,4.37E+00
80.55,3.50E+00
80.56,1.85E+00
80.57,4.15E-01
80.58,4.37E-01
80.59,1.47E+00
80.6,-7.24E-01
80.61,-3.21E+00
80.62,-2.62E+00
80.63,-2.49E+00
80.64,-4.43E-01
80.65,2.51E+00
80.66,3.65E+00
80.67,4.03E+00
80.68,3.96E+00
80.69,5.69E+00
80.7,7.03E+00
80.71,6.09E+00
80.72,4.61E+00
80.73,1.51E+00
80.74,-3.00E+00
80.75,-9.54E+00
80.76,-1.76E+01
80.77,-2.12E+01
80.78,-1.75E+01
80.79,-1.14E+01
80.8,-5.96E+00
80.81,1.59E-01
80.82,5.43E+00
80.83,9.57E+00
80.84,1.19E+01
80.85,1.19E+01
80.86,1.18E+01
80.87,1.01E+01
80.88,6.77E+00
80.89,1.36E+00
80.9,-6.70E+00
80.91,-1.24E+01
80.92,-1.34E+01
80.93,-9.98E+00
80.94,-4.46E+00
80.95,1.72E+00
80.96,6.46E+00
80.97,7.64E+00
80.98,7.27E+00
80.99,7.24E+00
81,6.95E+00
81.01,3.86E+00
81.02,-8.80E-01
81.03,-6.25E+00
81.04,-1.12E+01
81.05,-1.28E+01
81.06,-1.22E+01
81.07,-9.75E+00
81.08,-4.94E+00
81.09,7.34E-01
81.1,4.99E+00
81.11,7.48E+00
81.12,8.28E+00
81.13,1.05E+01
81.14,1.36E+01
81.15,1.25E+01
81.16,1.09E+01
81.17,8.61E+00
81.18,5.27E+00
81.19,4.37E+00
81.2,1.80E+00
81.21,-1.75E+00
81.22,-7.56E-01
81.23,3.91E+00
81.24,7.97E+00
81.25,8.18E+00
81.26,6.20E+00
81.27,3.54E+00
81.28,3.29E-02
81.29,-3.45E+00
81.3,-6.86E+00
81.31,-8.17E+00
81.32,-7.49E+00
81.33,-6.40E+00
81.34,-4.27E+00
81.35,-1.32E+00
81.36,9.04E-01
81.37,1.91E+00
81.38,1.76E+00
81.39,4.31E-01
81.4,-4.51E-01
81.41,-1.30E+00
81.42,-2.71E+00
81.43,-4.98E+00
81.44,-6.46E+00
81.45,-4.21E+00
81.46,-9.40E-01
81.47,1.82E+00
81.48,4.26E+00
81.49,4.75E+00
81.5,2.90E+00
81.51,2.21E+00
81.52,3.41E+00
81.53,1.68E+00
81.54,-1.30E+00
81.55,-2.17E+00
81.56,-1.48E+00
81.57,-1.53E+00
81.58,-4.17E+00
81.59,-5.86E+00
81.6,-3.88E+00
81.61,-1.46E+00
81.62,-2.34E+00
81.63,-2.30E+00
81.64,6.79E-01
81.65,3.55E+00
81.66,5.83E+00
81.67,3.24E+00
81.68,-8.82E-01
81.69,-1.86E+00
81.7,-2.26E+00
81.71,-2.08E+00
81.72,-4.80E+00
81.73,-6.92E+00
81.74,-3.55E+00
81.75,-1.91E-01
81.76,4.77E-01
81.77,-8.19E-01
81.78,-1.46E+00
81.79,-1.13E+00
81.8,-1.28E+00
81.81,-1.19E+00
81.82,4.62E-01
81.83,5.18E+00
81.84,8.93E+00
81.85,9.36E+00
81.86,6.80E+00
81.87,1.52E+00
81.88,-1.16E+00
81.89,-9.05E-01
81.9,3.88E-01
81.91,1.57E+00
81.92,7.43E-01
81.93,1.50E-01
81.94,-8.50E-01
81.95,-1.57E+00
81.96,-8.06E-01
81.97,2.76E-01
81.98,3.83E+00
81.99,7.79E+00
82,9.47E+00
82.01,9.34E+00
82.02,7.71E+00
82.03,6.17E+00
82.04,6.49E+00
82.05,6.87E+00
82.06,4.89E+00
82.07,2.45E+00
82.08,-1.97E+00
82.09,-7.57E+00
82.1,-9.31E+00
82.11,-8.66E+00
82.12,-8.38E+00
82.13,-7.12E+00
82.14,-3.94E+00
82.15,-1.14E+00
82.16,7.15E-01
82.17,2.32E+00
82.18,5.08E+00
82.19,8.10E+00
82.2,9.57E+00
82.21,1.13E+01
82.22,1.12E+01
82.23,1.00E+01
82.24,9.24E+00
82.25,7.78E+00
82.26,8.23E+00
82.27,8.62E+00
82.28,7.06E+00
82.29,4.29E+00
82.3,-1.14E-01
82.31,-3.52E+00
82.32,-4.51E+00
82.33,-4.53E+00
82.34,-3.74E+00
82.35,-2.56E+00
82.36,-2.34E+00
82.37,-2.58E+00
82.38,-3.90E+00
82.39,-5.03E+00
82.4,-2.73E+00
82.41,-1.33E+00
82.42,-2.27E+00
82.43,-2.28E+00
82.44,-2.64E+00
82.45,-2.63E+00
82.46,-1.78E+00
82.47,-1.38E+00
82.48,8.77E-01
82.49,4.34E+00
82.5,5.13E+00
82.51,3.69E+00
82.52,1.14E+00
82.53,-1.42E+00
82.54,-1.11E+00
82.55,-4.88E-02
82.56,9.13E-02
82.57,2.01E+00
82.58,3.21E+00
82.59,6.95E-01
82.6,-3.63E+00
82.61,-4.80E+00
82.62,-1.82E+00
82.63,-1.39E+00
82.64,-1.79E+00
82.65,-1.66E+00
82.66,-4.09E+00
82.67,-4.33E+00
82.68,-4.28E+00
82.69,-6.30E+00
82.7,-6.34E+00
82.71,-3.08E+00
82.72,1.16E+00
82.73,1.31E+00
82.74,-2.74E+00
82.75,-6.74E+00
82.76,-7.67E+00
82.77,-5.93E+00
82.78,-2.66E+00
82.79,7.77E-01
82.8,4.34E+00
82.81,1.03E+01
82.82,1.52E+01
82.83,1.70E+01
82.84,1.77E+01
82.85,1.79E+01
82.86,1.56E+01
82.87,9.15E+00
82.88,3.25E+00
82.89,-2.11E+00
82.9,-7.07E+00
82.91,-1.13E+01
82.92,-1.51E+01
82.93,-1.39E+01
82.94,-1.20E+01
82.95,-1.17E+01
82.96,-1.04E+01
82.97,-1.11E+01
82.98,-9.42E+00
82.99,-4.68E+00
83,-2.00E+00
83.01,-1.03E+00
83.02,2.01E+00
83.03,5.53E+00
83.04,4.36E+00
83.05,1.99E-01
83.06,-3.98E+00
83.07,-4.91E+00
83.08,-2.55E+00
83.09,-2.56E+00
83.1,-3.85E+00
83.11,-3.77E+00
83.12,-2.74E+00
83.13,-1.85E+00
83.14,-2.71E-01
83.15,2.46E+00
83.16,2.31E+00
83.17,3.44E-01
83.18,-1.69E+00
83.19,-4.13E+00
83.2,-5.34E+00
83.21,-6.22E+00
83.22,-5.76E+00
83.23,-4.43E+00
83.24,-2.90E+00
83.25,-1.12E+00
83.26,-2.51E+00
83.27,-3.09E+00
83.28,-1.73E+00
83.29,-1.73E-01
83.3,3.19E+00
83.31,5.63E+00
83.32,7.57E+00
83.33,9.71E+00
83.34,1.19E+01
83.35,1.19E+01
83.36,6.59E+00
83.37,5.05E-01
83.38,-1.93E+00
83.39,-2.35E+00
83.4,-3.24E+00
83.41,-2.47E+00
83.42,5.73E-02
83.43,2.44E+00
83.44,4.58E+00
83.45,4.84E+00
83.46,5.11E+00
83.47,7.32E+00
83.48,9.15E+00
83.49,8.97E+00
83.5,5.53E+00
83.51,6.68E-01
83.52,-1.29E+00
83.53,-1.65E+00
83.54,-3.04E+00
83.55,-4.72E+00
83.56,-7.63E+00
83.57,-1.06E+01
83.58,-1.27E+01
83.59,-1.52E+01
83.6,-1.46E+01
83.61,-8.22E+00
83.62,-8.24E-01
83.63,3.02E+00
83.64,3.66E+00
83.65,3.19E+00
83.66,3.55E+00
83.67,2.99E+00
83.68,1.56E+00
83.69,2.40E+00
83.7,3.55E+00
83.71,5.50E+00
83.72,8.79E+00
83.73,9.72E+00
83.74,9.18E+00
83.75,7.00E+00
83.76,3.28E+00
83.77,1.46E+00
83.78,2.01E-01
83.79,-1.90E+00
83.8,-3.03E+00
83.81,-4.30E+00
83.82,-6.96E+00
83.83,-8.96E+00
83.84,-1.06E+01
83.85,-1.13E+01
83.86,-8.17E+00
83.87,-5.01E+00
83.88,-2.65E+00
83.89,9.81E-01
83.9,4.18E+00
83.91,7.87E+00
83.92,8.57E+00
83.93,5.33E+00
83.94,1.82E+00
83.95,-1.13E+00
83.96,-1.58E+00
83.97,-2.94E+00
83.98,-4.55E+00
83.99,-3.00E+00
84,-1.29E+00
84.01,1.27E+00
84.02,2.80E+00
84.03,1.68E+00
84.04,1.30E-01
84.05,-3.22E+00
84.06,-6.80E+00
84.07,-6.56E+00
84.08,-3.57E+00
84.09,-1.89E+00
84.1,-1.01E+00
84.11,1.01E+00
84.12,2.84E+00
84.13,3.18E+00
84.14,1.93E+00
84.15,1.28E+00
84.16,2.46E+00
84.17,3.52E+00
84.18,3.99E+00
84.19,3.45E+00
84.2,1.17E+00
84.21,-1.54E+00
84.22,-4.26E+00
84.23,-6.42E+00
84.24,-7.95E+00
84.25,-1.03E+01
84.26,-1.21E+01
84.27,-1.27E+01
84.28,-1.13E+01
84.29,-6.86E+00
84.3,-2.73E+00
84.31,4.10E-01
84.32,3.48E+00
84.33,4.94E+00
84.34,5.55E+00
84.35,3.58E+00
84.36,-5.81E-02
84.37,-1.77E+00
84.38,-2.95E+00
84.39,-2.62E+00
84.4,-4.29E-01
84.41,1.12E+00
84.42,1.28E+00
84.43,-9.60E-01
84.44,-4.36E-01
84.45,4.67E+00
84.46,7.94E+00
84.47,9.48E+00
84.48,8.85E+00
84.49,4.79E+00
84.5,-4.55E-01
84.51,-6.22E+00
84.52,-1.08E+01
84.53,-1.20E+01
84.54,-8.81E+00
84.55,-4.15E+00
84.56,-1.67E+00
84.57,-2.30E-01
84.58,7.12E-01
84.59,1.26E+00
84.6,8.05E-01
84.61,5.00E-01
84.62,2.42E+00
84.63,3.68E+00
84.64,3.61E+00
84.65,4.69E+00
84.66,7.14E+00
84.67,7.58E+00
84.68,3.95E+00
84.69,-1.09E+00
84.7,-4.25E+00
84.71,-2.52E+00
84.72,4.36E-01
84.73,1.09E+00
84.74,2.89E+00
84.75,5.22E+00
84.76,5.93E+00
84.77,4.14E+00
84.78,3.48E-01
84.79,-2.65E+00
84.8,-4.04E+00
